date,BTC종가,BTC변동률
2014-02-07,695.7,-16.07
2014-02-06,828.9,-8.36
2014-02-05,904.5,-2.39
2014-02-04,926.6,-0.54
2014-02-03,931.7,-2.27
2014-02-02,953.3,1.37
2014-02-01,940.4,0.17
2014-01-31,938.8,-0.27
2014-01-30,941.4,1.7
2014-01-29,925.7,-0.75
2014-01-28,932.7,-1.15
2014-01-27,943.5,-6.3
2014-01-26,1007,4.78
2014-01-25,961,4.86
2014-01-24,916.5,-2.92
2014-01-23,944.2,-0.71
2014-01-22,951,-1.17
2014-01-21,962.2,0.65
2014-01-20,956,0.12
2014-01-19,954.8,5.42
2014-01-18,905.7,1.29
2014-01-17,894.2,-2.12
2014-01-16,913.5,-2.95
2014-01-15,941.2,2.39
2014-01-14,919.3,-0.39
2014-01-13,922.9,-1.8
2014-01-12,939.8,-6.52
2014-01-11,1005.3,4.97
2014-01-10,957.8,2.22
2014-01-09,937,-0.2
2014-01-08,938.8,6.7
2014-01-07,879.9,-13.11
2014-01-06,1012.7,-0.21
2014-01-05,1014.7,9.74
2014-01-04,924.7,4.57
2014-01-03,884.3,3.19
2014-01-02,856.9,5.02
2014-01-01,815.9,1.24
2013-12-31,805.9,0.14
2013-12-30,804.8,2.53
2013-12-29,785,3.01
2013-12-28,762,-5.11
2013-12-27,803,0.13
2013-12-26,802,13.39
2013-12-25,707.3,0.64
2013-12-24,702.8,-1.47
2013-12-23,713.2,11.53
2013-12-22,639.5,-0.15
2013-12-21,640.5,-1.46
2013-12-20,650,-11.2
2013-12-19,732,35.3
2013-12-18,541,-24.34
2013-12-17,715,-5.92
2013-12-16,759.9,-17.39
2013-12-15,919.9,1.2
2013-12-14,908.9,-2.97
2013-12-13,936.8,4.09
2013-12-12,900,-2.17
2013-12-11,919.9,-11.01
2013-12-10,1033.7,12.49
2013-12-09,919,14.3
2013-12-08,804,15.34
2013-12-07,697,-17.51
2013-12-06,845,-23.62
2013-12-05,1106.3,-10.6
2013-12-04,1237.6,7.16
2013-12-03,1154.9,5.32
2013-12-02,1096.6,9.18
2013-12-01,1004.4,-16.69
2013-11-30,1205.7,-0.11
2013-11-29,1206.9,9.58
2013-11-28,1101.4,1.99
2013-11-27,1079.9,11.33
2013-11-26,970,16.86
2013-11-25,830,4.4
2013-11-24,795,-4.5
2013-11-23,832.5,3.8
2013-11-22,802,4.85
2013-11-21,764.9,19.9
2013-11-20,638,-1.2
2013-11-19,645.7,-17.79
2013-11-18,785.4,48.67
2013-11-17,528.3,14.36
2013-11-16,462,6.46
2013-11-15,433.9,0.12
2013-11-14,433.4,-0.33
2013-11-13,434.9,14.42
2013-11-12,380,4.7
2013-11-11,363,7.93
2013-11-10,336.3,-8.56
2013-11-09,367.8,3.6
2013-11-08,355,14.65
2013-11-07,309.6,17.25
2013-11-06,264.1,5.09
2013-11-05,251.3,5.52
2013-11-04,238.2,6.32
2013-11-03,224,5.82
2013-11-02,211.7,-0.82
2013-11-01,213.4,1.07
2013-10-31,211.2,1.52
2013-10-30,208,-3.7
2013-10-29,216,4.4
2013-10-28,206.9,0
2013-10-27,206.9,9.73
2013-10-26,188.6,-4.71
2013-10-25,197.9,-4.4
2013-10-24,207,-9.21
2013-10-23,228,12.31
2013-10-22,203,5.3
2013-10-21,192.8,3.59
2013-10-20,186.1,1.61
2013-10-19,183.1,8.84
2013-10-18,168.3,6.78
2013-10-17,157.6,3.12
2013-10-16,152.8,-3.33
2013-10-15,158.1,4.44
2013-10-14,151.4,2.6
2013-10-13,147.5,3.25
2013-10-12,142.9,1.99
2013-10-11,140.1,-0.22
2013-10-10,140.4,0.65
2013-10-09,139.5,2.21
2013-10-08,136.5,0.51
2013-10-07,135.8,-1.45
2013-10-06,137.8,0.8
2013-10-05,136.7,-0.09
2013-10-04,136.8,4.45
2013-10-03,131,6.5
2013-10-02,123,-12.33
2013-10-01,140.3,-1.13
2013-09-30,141.9,-1.38
2013-09-29,143.9,0.97
2013-09-28,142.5,2.57
2013-09-27,138.9,1.33
2013-09-26,137.1,1.56
2013-09-25,135,0.16
2013-09-24,134.8,1.03
2013-09-23,133.4,-0.45
2013-09-22,134,-0.28
2013-09-21,134.4,0.43
2013-09-20,133.8,-0.92
2013-09-19,135.1,-3.82
2013-09-18,140.4,0.91
2013-09-17,139.1,-0.19
2013-09-16,139.4,0.81
2013-09-15,138.3,1.16
2013-09-14,136.7,-2.81
2013-09-13,140.7,0.94
2013-09-12,139.4,-1.94
2013-09-11,142.1,7.15
2013-09-10,132.6,-0.36
2013-09-09,133.1,5.37
2013-09-08,126.3,-2.07
2013-09-07,129,5.82
2013-09-06,121.9,-6.37
2013-09-05,130.2,-1.74
2013-09-04,132.5,-7.98
2013-09-03,144,0
2013-09-02,144,-1.38
2013-09-01,146,3.55
2013-08-31,141,2.15
2013-08-30,138,6.75
2013-08-29,129.3,0.42
2013-08-28,128.8,-1.93
2013-08-27,131.3,9.34
2013-08-26,120.1,-1.67
2013-08-25,122.1,2.1
2013-08-24,119.6,0.92
2013-08-23,118.5,-2.86
2013-08-22,122,-1.05
2013-08-21,123.3,1.73
2013-08-20,121.2,2.28
2013-08-19,118.5,4.52
2013-08-18,113.4,0.56
2013-08-17,112.8,3.45
2013-08-16,109,-0.91
2013-08-15,110,-2.28
2013-08-14,112.6,2.7
2013-08-13,109.6,2.61
2013-08-12,106.8,1.72
2013-08-11,105,1.94
2013-08-10,103,0.19
2013-08-09,102.8,-0.24
2013-08-08,103.1,-2.77
2013-08-07,106,-0.53
2013-08-06,106.6,-0.15
2013-08-05,106.7,1.52
2013-08-04,105.1,0.16
2013-08-03,104.9,0.43
2013-08-02,104.5,0.48
2013-08-01,104,-2.08
2013-07-31,106.2,-1.62
2013-07-30,108,6.39
2013-07-29,101.5,2.73
2013-07-28,98.8,4.64
2013-07-27,94.4,-1.69
2013-07-26,96,-0.96
2013-07-25,96.9,1.96
2013-07-24,95.1,-0.49
2013-07-23,95.6,4.32
2013-07-22,91.6,-0.43
2013-07-21,92,2.43
2013-07-20,89.8,-2.37
2013-07-19,92,2.14
2013-07-18,90.1,-8.56
2013-07-17,98.5,1.44
2013-07-16,97.1,-1.81
2013-07-15,98.9,4.73
2013-07-14,94.4,-3.97
2013-07-13,98.3,4.61
2013-07-12,94,5.63
2013-07-11,89,1.11
2013-07-10,88,14.73
2013-07-09,76.7,0.92
2013-07-08,76,-0.65
2013-07-07,76.5,9.82
2013-07-06,69.7,1.69
2013-07-05,68.5,-14.42
2013-07-04,80,1.46
2013-07-03,78.9,-12.74
2013-07-02,90.4,2.68
2013-07-01,88.1,-9.7
2013-06-30,97.5,2.64
2013-06-29,95,0.36
2013-06-28,94.7,-6.96
2013-06-27,101.7,-2.17
2013-06-26,104,0.65
2013-06-25,103.3,1.21
2013-06-24,102.1,-5.38
2013-06-23,107.9,-0.28
2013-06-22,108.2,-1.19
2013-06-21,109.5,-1.61
2013-06-20,111.3,2.81
2013-06-19,108.3,0.84
2013-06-18,107.3,5.3
2013-06-17,101.9,2.05
2013-06-16,99.9,0.1
2013-06-15,99.8,-0.2
2013-06-14,100,-3.8
2013-06-13,103.9,-4.44
2013-06-12,108.8,-0.2
2013-06-11,109,2.49
2013-06-10,106.3,5.88
2013-06-09,100.4,-6.91
2013-06-08,107.9,-2.8
2013-06-07,111,-6.7
2013-06-06,119,-2.4
2013-06-05,121.9,0.41
2013-06-04,121.4,0.55
2013-06-03,120.7,-1.44
2013-06-02,122.5,-5.26
2013-06-01,129.3,0.37
2013-05-31,128.8,0
2013-05-30,128.8,-2.61
2013-05-29,132.3,2.52
2013-05-28,129,-0.59
2013-05-27,129.8,-2.79
2013-05-26,133.5,1.14
2013-05-25,132,-0.83
2013-05-24,133.1,5.38
2013-05-23,126.3,2.02
2013-05-22,123.8,0.74
2013-05-21,122.9,0.71
2013-05-20,122,-0.39
2013-05-19,122.5,-0.58
2013-05-18,123.2,-0.23
2013-05-17,123.5,4.48
2013-05-16,118.2,3.49
2013-05-15,114.2,2.53
2013-05-14,111.4,-5.58
2013-05-13,118,2.75
2013-05-12,114.8,-0.71
2013-05-11,115.6,-1.75
2013-05-10,117.7,4.34
2013-05-09,112.8,-0.35
2013-05-08,113.2,3.28
2013-05-07,109.6,-2.36
2013-05-06,112.3,-3.22
2013-05-05,116,2.73
2013-05-04,112.9,15.09
2013-05-03,98.1,-7.67
2013-05-02,106.3,-8.7
2013-05-01,116.4,-16.41
2013-04-30,139.2,-3.31
2013-04-29,144,7.11
2013-04-28,134.4,5.03
2013-04-27,128,-6.5
2013-04-26,136.9,-3.39
2013-04-25,141.7,-8.1
2013-04-24,154.2,7.47
2013-04-23,143.5,12.62
2013-04-22,127.4,6.88
2013-04-21,119.2,-5.86
2013-04-20,126.6,6.87
2013-04-19,118.5,8.69
2013-04-18,109,17.13
2013-04-17,93.1,36.15
2013-04-16,68.4,-17.03
2013-04-15,82.4,-8.46
2013-04-14,90,-3.23
2013-04-13,93,-20.51
2013-04-12,117,-6.33
2013-04-11,124.9,-24.3
2013-04-10,165,-28.26
2013-04-09,230,22.67
2013-04-08,187.5,15.53
2013-04-07,162.3,13.79
2013-04-06,142.6,0.22
2013-04-05,142.3,7.72
2013-04-04,132.1,-2.13
2013-04-03,135,14.43
2013-04-02,118,13.44
2013-04-01,104,11.79
2013-03-31,93,0.91
2013-03-30,92.2,1.87
2013-03-29,90.5,5.01
2013-03-28,86.2,-3.08
2013-03-27,88.9,13.27
2013-03-26,78.5,6.66
2013-03-25,73.6,2.94
2013-03-24,71.5,11.11
2013-03-23,64.3,-7.9
2013-03-22,69.9,-1.38
2013-03-21,70.8,9.86
2013-03-20,64.5,9.05
2013-03-19,59.1,14.61
2013-03-18,51.6,8.86
2013-03-17,47.4,0.85
2013-03-16,47,0
2013-03-15,47,-0.47
2013-03-14,47.2,0.53
2013-03-13,46.9,5.94
2013-03-12,44.3,-8.49
2013-03-11,48.4,5.22
2013-03-10,46,-1.81
2013-03-09,46.8,6.04
2013-03-08,44.2,5.19
2013-03-07,42,2.39
2013-03-06,41,1.71
2013-03-05,40.3,11.56
2013-03-04,36.2,4.78
2013-03-03,34.5,0.73
2013-03-02,34.3,-0.72
2013-03-01,34.5,3.36
2013-02-28,33.4,8.03
2013-02-27,30.9,-0.64
2013-02-26,31.1,2.3
2013-02-25,30.4,1.71
2013-02-24,29.9,0.3
2013-02-23,29.8,-1.49
2013-02-22,30.3,1.68
2013-02-21,29.8,0.34
2013-02-20,29.6,0.78
2013-02-19,29.4,9.17
2013-02-18,27,0.52
2013-02-17,26.8,-1.51
2013-02-16,27.2,0.44
2013-02-15,27.1,-0.44
2013-02-14,27.2,12.48
2013-02-13,24.2,-3.85
2013-02-12,25.2,2.11
2013-02-11,24.6,2.84
2013-02-10,24,1.35
2013-02-09,23.6,4.37
2013-02-08,22.7,2.3
2013-02-07,22.1,4.58
2013-02-06,21.2,2.82
2013-02-05,20.6,0.83
2013-02-04,20.4,-0.78
2013-02-03,20.6,4.89
2013-02-02,19.6,-4.24
2013-02-01,20.5,0.44
2013-01-31,20.4,3.6
2013-01-30,19.7,0.87
2013-01-29,19.5,4.33
2013-01-28,18.7,5.05
2013-01-27,17.8,-0.34
2013-01-26,17.9,2.76
2013-01-25,17.4,2.96
2013-01-24,16.9,-3.43
2013-01-23,17.5,1.39
2013-01-22,17.3,2.74
2013-01-21,16.8,7.01
2013-01-20,15.7,0.51
2013-01-19,15.6,-0.51
2013-01-18,15.7,1.29
2013-01-17,15.5,5.23
2013-01-16,14.7,3.37
2013-01-15,14.3,-0.35
2013-01-14,14.3,1.27
2013-01-13,14.1,-0.84
2013-01-12,14.2,0.71
2013-01-11,14.1,0
2013-01-10,14.1,2.69
2013-01-09,13.8,0
2013-01-08,13.7,1.1
2013-01-07,13.6,1.04
2013-01-06,13.4,0
2013-01-05,13.4,-0.44
2013-01-04,13.5,0.75
2013-01-03,13.4,0.9
2013-01-02,13.3,0
2013-01-01,13.3,-1.55
2012-12-31,13.5,0.45
2012-12-30,13.4,0.37
2012-12-29,13.4,0
2012-12-28,13.4,0
2012-12-27,13.4,-0.37
2012-12-26,13.5,0.9
2012-12-25,13.4,0
2012-12-24,13.4,0.53
2012-12-23,13.3,-0.45
2012-12-22,13.4,-0.96
2012-12-21,13.5,0
2012-12-20,13.5,-0.59
2012-12-19,13.6,2.26
2012-12-18,13.3,0.38
2012-12-17,13.3,-0.38
2012-12-16,13.3,-1.41
2012-12-15,13.5,-0.81
2012-12-14,13.6,-0.73
2012-12-13,13.7,0
2012-12-12,13.7,1.03
2012-12-11,13.6,0.97
2012-12-10,13.4,0
2012-12-09,13.4,0
2012-12-08,13.4,-0.59
2012-12-07,13.5,1.5
2012-12-06,13.3,-0.6
2012-12-05,13.4,0
2012-12-04,13.4,5.76
2012-12-03,12.7,1.44
2012-12-02,12.5,-0.48
2012-12-01,12.6,0
2012-11-30,12.6,0.96
2012-11-29,12.4,0.81
2012-11-28,12.4,1.23
2012-11-27,12.2,-0.41
2012-11-26,12.3,-1.84
2012-11-25,12.5,0.56
2012-11-24,12.4,0.49
2012-11-23,12.4,-0.56
2012-11-22,12.4,5.52
2012-11-21,11.8,0
2012-11-20,11.7,-0.59
2012-11-19,11.8,1.29
2012-11-18,11.6,-1.19
2012-11-17,11.8,0
2012-11-16,11.8,4.91
2012-11-15,11.2,2.28
2012-11-14,10.9,0
2012-11-13,10.9,-0.54
2012-11-12,11,1.29
2012-11-11,10.9,0
2012-11-10,10.9,0.65
2012-11-09,10.8,-1.01
2012-11-08,10.9,0
2012-11-07,10.9,0
2012-11-06,10.9,1.4
2012-11-05,10.8,-0.46
2012-11-04,10.8,1.5
2012-11-03,10.6,1.62
2012-11-02,10.5,-0.95
2012-11-01,10.6,-5.63
2012-10-31,11.2,2.85
2012-10-30,10.9,2.74
2012-10-29,10.6,-0.93
2012-10-28,10.7,4.29
2012-10-27,10.3,0.88
2012-10-26,10.2,-6.35
2012-10-25,10.9,-6.78
2012-10-24,11.6,0
2012-10-23,11.6,-0.51
2012-10-22,11.7,0.69
2012-10-21,11.6,-0.94
2012-10-20,11.7,0
2012-10-19,11.7,-1.68
2012-10-18,11.9,1.1
2012-10-17,11.8,0
2012-10-16,11.9,0
2012-10-15,11.8,0.85
2012-10-14,11.7,-1.01
2012-10-13,11.9,-1.17
2012-10-12,12,0
2012-10-11,12,-0.74
2012-10-10,12.1,1.85
2012-10-09,11.9,1.02
2012-10-08,11.8,0
2012-10-07,11.8,-5.68
2012-10-06,12.5,-1.42
2012-10-05,12.7,-1.25
2012-10-04,12.9,0
2012-10-03,12.9,0.39
2012-10-02,12.8,3.55
2012-10-01,12.4,0
2012-09-30,12.4,0
2012-09-29,12.4,0
2012-09-28,12.4,0.65
2012-09-27,12.3,0
2012-09-26,12.3,0.57
2012-09-25,12.2,0.83
2012-09-24,12.1,-0.74
2012-09-23,12.2,-0.41
2012-09-22,12.2,-1.05
2012-09-21,12.4,0.73
2012-09-20,12.3,-2.31
2012-09-19,12.6,2.61
2012-09-18,12.3,3.03
2012-09-17,11.9,0
2012-09-16,11.9,1.02
2012-09-15,11.8,0.69
2012-09-14,11.7,2.37
2012-09-13,11.4,0
2012-09-12,11.4,0
2012-09-11,11.3,1.43
2012-09-10,11.2,1.36
2012-09-09,11,0
2012-09-08,11,0
2012-09-07,11,-1.61
2012-09-06,11.2,1.64
2012-09-05,11,5.97
2012-09-04,10.4,-1.42
2012-09-03,10.5,3.24
2012-09-02,10.2,2.31
2012-09-01,10,-1.87
2012-08-31,10.2,-5.75
2012-08-30,10.8,-1.28
2012-08-29,10.9,0
2012-08-28,10.9,0
2012-08-27,10.9,3.2
2012-08-26,10.6,0.86
2012-08-25,10.5,-0.75
2012-08-24,10.6,4.95
2012-08-23,10.1,2.96
2012-08-22,9.8,-1.11
2012-08-21,9.9,-1.78
2012-08-20,10.1,26.25
2012-08-19,8,-31.09
2012-08-18,11.6,0
2012-08-17,11.6,-14.22
2012-08-16,13.5,1.89
2012-08-15,13.3,8.7
2012-08-14,12.2,1.25
2012-08-13,12,3.61
2012-08-12,11.6,0.96
2012-08-11,11.5,1.05
2012-08-10,11.4,2.98
2012-08-09,11.1,0
2012-08-08,11.1,0
2012-08-07,11.1,2.21
2012-08-06,10.9,0
2012-08-05,10.9,-1
2012-08-04,11,0
2012-08-03,11,4.18
2012-08-02,10.5,10.26
2012-08-01,9.6,2.14
2012-07-31,9.4,2.75
2012-07-30,9.1,4.48
2012-07-29,8.7,-2.02
2012-07-28,8.9,0
2012-07-27,8.9,0
2012-07-26,8.9,1.14
2012-07-25,8.8,2.33
2012-07-24,8.6,1.78
2012-07-23,8.4,0
2012-07-22,8.4,-4.97
2012-07-21,8.9,3.87
2012-07-20,8.5,-3.95
2012-07-19,8.9,-2.63
2012-07-18,9.1,3.52
2012-07-17,8.8,3.53
2012-07-16,8.5,11.55
2012-07-15,7.6,1.06
2012-07-14,7.5,-1.69
2012-07-13,7.7,-1.16
2012-07-12,7.8,8.53
2012-07-11,7.2,0
2012-07-10,7.2,2.56
2012-07-09,7,3.24
2012-07-08,6.8,0
2012-07-07,6.8,1.65
2012-07-06,6.7,0
2012-07-05,6.7,2.46
2012-07-04,6.5,0.93
2012-07-03,6.4,-4.59
2012-07-02,6.8,1.96
2012-07-01,6.6,-0.9
2012-06-30,6.7,0
2012-06-29,6.7,0
2012-06-28,6.6,0
2012-06-27,6.7,3.58
2012-06-26,6.4,1.9
2012-06-25,6.3,0
2012-06-24,6.3,-1.24
2012-06-23,6.4,-1.83
2012-06-22,6.6,-1.95
2012-06-21,6.7,0
2012-06-20,6.7,2.62
2012-06-19,6.5,3.01
2012-06-18,6.3,2.44
2012-06-17,6.2,-3.75
2012-06-16,6.4,-1.54
2012-06-15,6.5,9.24
2012-06-14,5.9,0
2012-06-13,5.9,4.04
2012-06-12,5.7,2.33
2012-06-11,5.6,1.83
2012-06-10,5.5,-1.62
2012-06-09,5.6,-1.24
2012-06-08,5.6,0
2012-06-07,5.6,2.38
2012-06-06,5.5,0
2012-06-05,5.4,3.23
2012-06-04,5.3,1.15
2012-06-03,5.2,0
2012-06-02,5.3,0
2012-06-01,5.3,1.74
2012-05-31,5.2,0
2012-05-30,5.1,0
2012-05-29,5.2,0
2012-05-28,5.1,0
2012-05-27,5.1,0
2012-05-26,5.1,-0.97
2012-05-25,5.2,0
2012-05-24,5.1,0
2012-05-23,5.1,0
2012-05-22,5.1,0
2012-05-21,5.1,0
2012-05-20,5.1,0
2012-05-19,5.1,0
2012-05-18,5.1,0
2012-05-17,5.1,0
2012-05-16,5.1,0.99
2012-05-15,5,0
2012-05-14,5,1.62
2012-05-13,4.9,0
2012-05-12,4.9,0
2012-05-11,5,2.27
2012-05-10,4.8,-3.77
2012-05-09,5,0
2012-05-08,5.1,0
2012-05-07,5.1,0
2012-05-06,5.1,0
2012-05-05,5.1,0
2012-05-04,5.1,-1.17
2012-05-03,5.1,1.18
2012-05-02,5.1,1.4
2012-05-01,5,1.01
2012-04-30,4.9,0
2012-04-29,4.9,-1.61
2012-04-28,5,-2.54
2012-04-27,5.1,0
2012-04-26,5.1,0
2012-04-25,5.1,0
2012-04-24,5.1,2.82
2012-04-23,5,-4.62
2012-04-22,5.2,-1.14
2012-04-21,5.3,-1.68
2012-04-20,5.3,4.09
2012-04-19,5.1,0
2012-04-18,5.1,2.81
2012-04-17,5,1.01
2012-04-16,4.9,0
2012-04-15,5,0
2012-04-14,5,0
2012-04-13,4.9,0
2012-04-12,4.9,0
2012-04-11,4.9,1.86
2012-04-10,4.8,0
2012-04-09,4.9,1.67
2012-04-08,4.8,2.13
2012-04-07,4.7,-5.25
2012-04-06,4.9,0
2012-04-05,4.9,0
2012-04-04,4.9,0
2012-04-03,4.9,0
2012-04-02,5,2.9
2012-04-01,4.8,-1.63
2012-03-31,4.9,0
2012-03-30,4.9,1.04
2012-03-29,4.8,0
2012-03-28,4.8,0
2012-03-27,4.8,4.11
2012-03-26,4.6,1.54
2012-03-25,4.6,-2.78
2012-03-24,4.7,0
2012-03-23,4.7,0
2012-03-22,4.7,-2.29
2012-03-21,4.8,0
2012-03-20,4.8,3.2
2012-03-19,4.7,-11.17
2012-03-18,5.3,1.15
2012-03-17,5.2,-2.25
2012-03-16,5.3,0
2012-03-15,5.3,-0.93
2012-03-14,5.4,2.09
2012-03-13,5.3,7.77
2012-03-12,4.9,0
2012-03-11,4.9,1.66
2012-03-10,4.8,0
2012-03-09,4.9,-1.42
2012-03-08,4.9,0
2012-03-07,4.9,0
2012-03-06,5,0
2012-03-05,5,3.32
2012-03-04,4.8,4.56
2012-03-03,4.6,-1.91
2012-03-02,4.7,-4.47
2012-03-01,4.9,1.23
2012-02-29,4.9,0
2012-02-28,4.9,-1.81
2012-02-27,5,0
2012-02-26,4.9,3.14
2012-02-25,4.8,-5.17
2012-02-24,5,0
2012-02-23,5,13.35
2012-02-22,4.4,3.51
2012-02-21,4.3,-2.06
2012-02-20,4.4,0
2012-02-19,4.4,4.03
2012-02-18,4.2,-4.31
2012-02-17,4.4,3.28
2012-02-16,4.3,-1.39
2012-02-15,4.3,-2.91
2012-02-14,4.5,-15.21
2012-02-13,5.3,-4.54
2012-02-12,5.5,-1.61
2012-02-11,5.6,-5.25
2012-02-10,5.9,1.37
2012-02-09,5.8,4.11
2012-02-08,5.6,-1.58
2012-02-07,5.7,4.4
2012-02-06,5.4,-4.22
2012-02-05,5.7,-3.07
2012-02-04,5.9,-1.51
2012-02-03,6,-2.3
2012-02-02,6.1,0
2012-02-01,6.1,10.95
2012-01-31,5.5,0
2012-01-30,5.5,2.04
2012-01-29,5.4,-4.44
2012-01-28,5.6,6.43
2012-01-27,5.3,-0.94
2012-01-26,5.3,-7.13
2012-01-25,5.8,-8.59
2012-01-24,6.3,-1.1
2012-01-23,6.4,0.79
2012-01-22,6.3,2.1
2012-01-21,6.2,-4.78
2012-01-20,6.5,2.04
2012-01-19,6.4,7.43
2012-01-18,5.9,5.71
2012-01-17,5.6,-16.17
2012-01-16,6.7,-4.57
2012-01-15,7,3.7
2012-01-14,6.8,5.3
2012-01-13,6.4,-5.74
2012-01-12,6.8,-1.45
2012-01-11,6.9,8.49
2012-01-10,6.4,0
2012-01-09,6.3,-10.97
2012-01-08,7.1,4.41
2012-01-07,6.8,1.64
2012-01-06,6.7,-3.6
2012-01-05,6.9,24.78
2012-01-04,5.6,14.14
2012-01-03,4.9,-6.51
2012-01-02,5.2,-0.95
2012-01-01,5.3,11.65
2011-12-31,4.7,11.06
2011-12-30,4.3,1.92
2011-12-29,4.2,0
2011-12-28,4.2,2.95
2011-12-27,4.1,1.24
2011-12-26,4,-4.74
2011-12-25,4.2,7.11
2011-12-24,3.9,0
2011-12-23,4,1.54
2011-12-22,3.9,0
2011-12-21,3.9,-1.52
2011-12-20,4,12.22
2011-12-19,3.5,10.34
2011-12-18,3.2,0
2011-12-17,3.2,0
2011-12-16,3.2,0
2011-12-15,3.2,0
2011-12-14,3.2,-3.08
2011-12-13,3.3,3.5
2011-12-12,3.1,-3.38
2011-12-11,3.3,6.56
2011-12-10,3,2.69
2011-12-09,3,0
2011-12-08,3,0
2011-12-07,3,0
2011-12-06,3,5.21
2011-12-05,2.9,1.77
2011-12-04,2.8,0
2011-12-03,2.8,-10.58
2011-12-02,3.1,1.96
2011-12-01,3.1,3.03
2011-11-30,3,8
2011-11-29,2.8,7.84
2011-11-28,2.5,2.82
2011-11-27,2.5,0
2011-11-26,2.5,0
2011-11-25,2.5,3.29
2011-11-24,2.4,4.29
2011-11-23,2.3,0
2011-11-22,2.3,0
2011-11-21,2.3,4.09
2011-11-20,2.2,0
2011-11-19,2.2,7.32
2011-11-18,2,-8.89
2011-11-17,2.3,-12.11
2011-11-16,2.6,9.87
2011-11-15,2.3,4.95
2011-11-14,2.2,-26
2011-11-13,3,0
2011-11-12,3,0
2011-11-11,3.1,8.45
2011-11-10,2.8,-3.73
2011-11-09,3,-2.96
2011-11-08,3,0
2011-11-07,3,0
2011-11-06,3,0
2011-11-05,3,-4.5
2011-11-04,3.1,0
2011-11-03,3.2,-3.08
2011-11-02,3.3,3.17
2011-11-01,3.2,-3.08
2011-10-31,3.3,0
2011-10-30,3.3,-8.66
2011-10-29,3.6,12.23
2011-10-28,3.2,4.93
2011-10-27,3,9.75
2011-10-26,2.8,0
2011-10-25,2.8,8.63
2011-10-24,2.5,-19.56
2011-10-23,3.2,0
2011-10-22,3.2,22.96
2011-10-21,2.6,9.36
2011-10-20,2.3,3.52
2011-10-19,2.3,-6.2
2011-10-18,2.4,-5.47
2011-10-17,2.6,-28.09
2011-10-16,3.6,-7.29
2011-10-15,3.8,-3.76
2011-10-14,4,-1.48
2011-10-13,4.1,-2.41
2011-10-12,4.2,5.6
2011-10-11,3.9,-4.15
2011-10-10,4.1,0
2011-10-09,4.1,2.24
2011-10-08,4,-6.09
2011-10-07,4.3,-9.73
2011-10-06,4.7,-2.87
2011-10-05,4.9,-1.81
2011-10-04,5,-1.2
2011-10-03,5,0
2011-10-02,5,0
2011-10-01,5,-2.14
2011-09-30,5.1,7.53
2011-09-29,4.8,0
2011-09-28,4.8,-3.05
2011-09-27,4.9,1.03
2011-09-26,4.9,-8.63
2011-09-25,5.3,-2.56
2011-09-24,5.5,-1.44
2011-09-23,5.6,2.21
2011-09-22,5.4,-3.21
2011-09-21,5.6,-8.18
2011-09-20,6.1,11.9
2011-09-19,5.5,5
2011-09-18,5.2,9.01
2011-09-17,4.8,-1.04
2011-09-16,4.8,0
2011-09-15,4.8,-13.88
2011-09-14,5.6,-3.1
2011-09-13,5.8,-4.61
2011-09-12,6.1,3.75
2011-09-11,5.9,22.85
2011-09-10,4.8,-5.17
2011-09-09,5,-22.97
2011-09-08,6.5,-9.18
2011-09-07,7.2,4.81
2011-09-06,6.9,-9.86
2011-09-05,7.6,-6.97
2011-09-04,8.2,-3.54
2011-09-03,8.5,-1.85
2011-09-02,8.6,5.24
2011-09-01,8.2,0
2011-08-31,8.2,-6.71
2011-08-30,8.8,-2.01
2011-08-29,9,-1.1
2011-08-28,9.1,5.59
2011-08-27,8.6,5.01
2011-08-26,8.2,-15.32
2011-08-25,9.7,-10.97
2011-08-24,10.9,-0.82
2011-08-23,10.9,0
2011-08-22,10.9,-3.63
2011-08-21,11.3,-1.22
2011-08-20,11.4,-1.72
2011-08-19,11.6,7.57
2011-08-18,10.8,-1.1
2011-08-17,10.9,0
2011-08-16,11,-1.7
2011-08-15,11.1,3.24
2011-08-14,10.8,6.61
2011-08-13,10.1,7.08
2011-08-12,9.5,0
2011-08-11,9.5,-5.21
2011-08-10,10,0
2011-08-09,10,28.08
2011-08-08,7.8,-1.27
2011-08-07,7.9,20.61
2011-08-06,6.6,-33.16
2011-08-05,9.8,-8.84
2011-08-04,10.8,16.09
2011-08-03,9.3,-23.15
2011-08-02,12.1,-7.94
2011-08-01,13.1,-1.95
2011-07-31,13.4,-1.33
2011-07-30,13.5,0
2011-07-29,13.5,0
2011-07-28,13.5,-3.23
2011-07-27,13.9,0.43
2011-07-26,13.9,-1.21
2011-07-25,14.1,0.5
2011-07-24,14,2.19
2011-07-23,13.7,0
2011-07-22,13.7,0.66
2011-07-21,13.6,-0.58
2011-07-20,13.7,-1.16
2011-07-19,13.9,2.74
2011-07-18,13.5,2.43
2011-07-17,13.2,-4.08
2011-07-16,13.7,-0.65
2011-07-15,13.8,-1.29
2011-07-14,14,0
2011-07-13,13.9,-0.43
2011-07-12,14,-1.41
2011-07-11,14.2,-4.63
2011-07-10,14.9,3.62
2011-07-09,14.4,0.49
2011-07-08,14.3,-3.18
2011-07-07,14.8,0
2011-07-06,14.8,14.48
2011-07-05,12.9,-6.85
2011-07-04,13.9,-10.23
